Name	Left	Top	Width	Height
39779 	0.0622214086992 	0.0313064566128 	0.0038888380437 	0.00626129132255
40112 	0.0661102467429 	0.0313064566128 	0.0038888380437 	0.00626129132255
40165 	0.0466660565244 	0.0375677479353 	0.00429818941672 	0.00566497786326
40362 	0.0509642459411 	0.0375677479353 	0.00429818941672 	0.00566497786326
40415 	0.0466660565244 	0.0432327257986 	0.00429818941672 	0.00566497786326
40417 	0.0509642459411 	0.0432327257986 	0.00429818941672 	0.00566497786326
40747 	0.0466660565244 	0.0488977036618 	0.0057309192223 	0.00424873339745
40754 	0.0466660565244 	0.0531464370593 	0.0057309192223 	0.00424873339745
40876 	0.0523969757467 	0.0488977036618 	0.00286545961115 	0.00849746679489
41045 	0.0552624353579 	0.0375677479353 	0.00368416235719 	0.00660914084047
41340 	0.0589465977151 	0.0375677479353 	0.00368416235719 	0.00660914084047
41428 	0.0626307600723 	0.0375677479353 	0.00368416235719 	0.00660914084047
41479 	0.0663149224294 	0.0375677479353 	0.00368416235719 	0.00660914084047
41525 	0.0552624353579 	0.0441768887758 	0.00552624353579 	0.00440609389365
41817 	0.0552624353579 	0.0485829826694 	0.00552624353579 	0.00440609389365
42165 	0.0552624353579 	0.0529890765631 	0.00552624353579 	0.00440609389365
42257 	0.0607886788937 	0.0441768887758 	0.00460520294649 	0.00528731267238
42274 	0.0653938818401 	0.0441768887758 	0.00460520294649 	0.00528731267238
42296 	0.0607886788937 	0.0494642014482 	0.00614027059532 	0.00396548450428
42313 	0.0607886788937 	0.0534296859524 	0.00614027059532 	0.00396548450428
42641 	0.066928949489 	0.0494642014482 	0.00307013529766 	0.00793096900857
42660 	0.0699990847866 	0.0 	0.0051851173916 	0.00469596849191
42797 	0.0699990847866 	0.00469596849191 	0.0051851173916 	0.00469596849191
42838 	0.0751842021782 	0.0 	0.0051851173916 	0.00469596849191
43048 	0.0751842021782 	0.00469596849191 	0.0051851173916 	0.00469596849191
43081 	0.0803693195698 	0.0 	0.0051851173916 	0.00469596849191
43137 	0.0803693195698 	0.00469596849191 	0.0051851173916 	0.00469596849191
43432 	0.0855544369614 	0.0 	0.0077776760874 	0.00313064566128
43646 	0.0855544369614 	0.00313064566128 	0.0038888380437 	0.00626129132255
43737 	0.0894432750051 	0.00313064566128 	0.0038888380437 	0.00626129132255
44127 	0.0699990847866 	0.00939193698383 	0.0051851173916 	0.00469596849191
44387 	0.0699990847866 	0.0140879054757 	0.0051851173916 	0.00469596849191
44625 	0.0751842021782 	0.00939193698383 	0.0051851173916 	0.00469596849191
45104 	0.0751842021782 	0.0140879054757 	0.0051851173916 	0.00469596849191
45125 	0.0803693195698 	0.00939193698383 	0.0051851173916 	0.00469596849191
45239 	0.0803693195698 	0.0140879054757 	0.0051851173916 	0.00469596849191
45353 	0.0855544369614 	0.00939193698383 	0.0077776760874 	0.00313064566128
45395 	0.0855544369614 	0.0125225826451 	0.0038888380437 	0.00626129132255
45583 	0.0894432750051 	0.0125225826451 	0.0038888380437 	0.00626129132255
45632 	0.0699990847866 	0.0187838739677 	0.0051851173916 	0.00469596849191
46023 	0.0699990847866 	0.0234798424596 	0.0051851173916 	0.00469596849191
46168 	0.0751842021782 	0.0187838739677 	0.0051851173916 	0.00469596849191
46324 	0.0751842021782 	0.0234798424596 	0.0051851173916 	0.00469596849191
46343 	0.0803693195698 	0.0187838739677 	0.0051851173916 	0.00469596849191
46451 	0.0803693195698 	0.0234798424596 	0.0051851173916 	0.00469596849191
46613 	0.0855544369614 	0.0187838739677 	0.0077776760874 	0.00313064566128
46753 	0.0855544369614 	0.0219145196289 	0.0038888380437 	0.00626129132255
46760 	0.0894432750051 	0.0219145196289 	0.0038888380437 	0.00626129132255
46816 	0.0699990847866 	0.0281758109515 	0.0051851173916 	0.00469596849191
47302 	0.0699990847866 	0.0328717794434 	0.0051851173916 	0.00469596849191
47473 	0.0751842021782 	0.0281758109515 	0.0051851173916 	0.00469596849191
47571 	0.0751842021782 	0.0328717794434 	0.0051851173916 	0.00469596849191
47572 	0.0803693195698 	0.0281758109515 	0.0051851173916 	0.00469596849191
48148 	0.0803693195698 	0.0328717794434 	0.0051851173916 	0.00469596849191
48582 	0.0855544369614 	0.0281758109515 	0.0077776760874 	0.00313064566128
48732 	0.0855544369614 	0.0313064566128 	0.0038888380437 	0.00626129132255
49249 	0.0894432750051 	0.0313064566128 	0.0038888380437 	0.00626129132255
49951 	0.0699990847866 	0.0375677479353 	0.00429818941672 	0.00566497786326
50544 	0.0742972742034 	0.0375677479353 	0.00429818941672 	0.00566497786326
50672 	0.0699990847866 	0.0432327257986 	0.00429818941672 	0.00566497786326
51202 	0.0742972742034 	0.0432327257986 	0.00429818941672 	0.00566497786326
51221 	0.0699990847866 	0.0488977036618 	0.0057309192223 	0.00424873339745
51266 	0.0699990847866 	0.0531464370593 	0.0057309192223 	0.00424873339745
51301 	0.0757300040089 	0.0488977036618 	0.00286545961115 	0.00849746679489
51545 	0.0785954636201 	0.0375677479353 	0.00368416235719 	0.00660914084047
51619 	0.0822796259773 	0.0375677479353 	0.00368416235719 	0.00660914084047
51638 	0.0859637883345 	0.0375677479353 	0.00368416235719 	0.00660914084047
52071 	0.0896479506917 	0.0375677479353 	0.00368416235719 	0.00660914084047
52148 	0.0785954636201 	0.0441768887758 	0.00552624353579 	0.00440609389365
52482 	0.0785954636201 	0.0485829826694 	0.00552624353579 	0.00440609389365
52964 	0.0785954636201 	0.0529890765631 	0.00552624353579 	0.00440609389365
53139 	0.0841217071559 	0.0441768887758 	0.00460520294649 	0.00528731267238
53693 	0.0887269101024 	0.0441768887758 	0.00460520294649 	0.00528731267238
54190 	0.0841217071559 	0.0494642014482 	0.00614027059532 	0.00396548450428
54399 	0.0841217071559 	0.0534296859524 	0.00614027059532 	0.00396548450428
54509 	0.0902619777512 	0.0494642014482 	0.00307013529766 	0.00793096900857
54990 	0.0933321130489 	0.0 	0.0041716626287 	0.0058367969956
55111 	0.0975037756776 	0.0 	0.0041716626287 	0.0058367969956
55379 	0.0933321130489 	0.0058367969956 	0.0041716626287 	0.0058367969956
55532 	0.0975037756776 	0.0058367969956 	0.0041716626287 	0.0058367969956
55581 	0.0933321130489 	0.0116735939912 	0.0041716626287 	0.0058367969956
55627 	0.0975037756776 	0.0116735939912 	0.0041716626287 	0.0058367969956
55820 	0.0933321130489 	0.0175103909868 	0.0083433252574 	0.0029183984978
55846 	0.101675438306 	0.0 	0.0041716626287 	0.0058367969956
56112 	0.105847100935 	0.0 	0.0041716626287 	0.0058367969956
56226 	0.101675438306 	0.0058367969956 	0.0041716626287 	0.0058367969956
56432 	0.105847100935 	0.0058367969956 	0.0041716626287 	0.0058367969956
56504 	0.101675438306 	0.0116735939912 	0.0041716626287 	0.0058367969956
56592 	0.105847100935 	0.0116735939912 	0.0041716626287 	0.0058367969956
56705 	0.101675438306 	0.0175103909868 	0.0083433252574 	0.0029183984978
56806 	0.110018763564 	0.0 	0.0041716626287 	0.0058367969956
57619 	0.114190426192 	0.0 	0.0041716626287 	0.0058367969956
57622 	0.110018763564 	0.0058367969956 	0.0041716626287 	0.0058367969956
57767 	0.114190426192 	0.0058367969956 	0.0041716626287 	0.0058367969956
58117 	0.110018763564 	0.0116735939912 	0.0041716626287 	0.0058367969956
58446 	0.114190426192 	0.0116735939912 	0.0041716626287 	0.0058367969956
58542 	0.110018763564 	0.0175103909868 	0.0083433252574 	0.0029183984978
59059 	0.118362088821 	0.0 	0.0041716626287 	0.0058367969956
59529 	0.12253375145 	0.0 	0.0041716626287 	0.0058367969956
59731 	0.118362088821 	0.0058367969956 	0.0041716626287 	0.0058367969956
59745 	0.12253375145 	0.0058367969956 	0.0041716626287 	0.0058367969956
60049 	0.118362088821 	0.0116735939912 	0.0041716626287 	0.0058367969956
60908 	0.12253375145 	0.0116735939912 	0.0041716626287 	0.0058367969956
61078 	0.118362088821 	0.0175103909868 	0.0083433252574 	0.0029183984978
61842 	0.126705414078 	0.0 	0.00333733010296 	0.0072959962445
61937 	0.130042744181 	0.0 	0.00333733010296 	0.0072959962445
62412 	0.133380074284 	0.0 	0.00333733010296 	0.0072959962445
62797 	0.136717404387 	0.0 	0.00667466020592 	0.00364799812225
63051 	0.136717404387 	0.00364799812225 	0.00667466020592 	0.00364799812225
63210 	0.126705414078 	0.0072959962445 	0.00556221683826 	0.0043775977467
63235 	0.126705414078 	0.0116735939912 	0.00556221683826 	0.0043775977467
63540 	0.126705414078 	0.0160511917379 	0.00556221683826 	0.0043775977467
63747 	0.132267630917 	0.0072959962445 	0.00370814455884 	0.00656639662005
63907 	0.135975775476 	0.0072959962445 	0.00370814455884 	0.00656639662005
64149 	0.139683920034 	0.0072959962445 	0.00370814455884 	0.00656639662005
64423 	0.132267630917 	0.0138623928645 	0.00370814455884 	0.00656639662005
64713 	0.135975775476 	0.0138623928645 	0.00370814455884 	0.00656639662005
64733 	0.139683920034 	0.0138623928645 	0.00370814455884 	0.00656639662005
65118 	0.0933321130489 	0.0204287894846 	0.00378743054448 	0.00642893582124
65119 	0.0971195435933 	0.0204287894846 	0.00378743054448 	0.00642893582124
65205 	0.100906974138 	0.0204287894846 	0.00378743054448 	0.00642893582124
65499 	0.104694404682 	0.0204287894846 	0.00378743054448 	0.00642893582124
65503 	0.0933321130489 	0.0268577253058 	0.00378743054448 	0.00642893582124
66319 	0.0971195435933 	0.0268577253058 	0.00378743054448 	0.00642893582124
66344 	0.100906974138 	0.0268577253058 	0.00378743054448 	0.00642893582124
66394 	0.104694404682 	0.0268577253058 	0.00378743054448 	0.00642893582124
66554 	0.0933321130489 	0.0332866611271 	0.00378743054448 	0.00642893582124
67165 	0.0971195435933 	0.0332866611271 	0.00378743054448 	0.00642893582124
67180 	0.100906974138 	0.0332866611271 	0.00378743054448 	0.00642893582124
67532 	0.104694404682 	0.0332866611271 	0.00378743054448 	0.00642893582124
67736 	0.0933321130489 	0.0397155969483 	0.00378743054448 	0.00642893582124
67784 	0.0971195435933 	0.0397155969483 	0.00378743054448 	0.00642893582124
67888 	0.100906974138 	0.0397155969483 	0.00378743054448 	0.00642893582124
67903 	0.104694404682 	0.0397155969483 	0.00378743054448 	0.00642893582124
68078 	0.0933321130489 	0.0461445327696 	0.00649273807625 	0.00375021256239
68126 	0.0933321130489 	0.0498947453319 	0.00649273807625 	0.00375021256239
68466 	0.0933321130489 	0.0536449578943 	0.00649273807625 	0.00375021256239
68510 	0.0998248511251 	0.0461445327696 	0.00432849205083 	0.00562531884358
68624 	0.104153343176 	0.0461445327696 	0.00432849205083 	0.00562531884358
68979 	0.0998248511251 	0.0517698516131 	0.00432849205083 	0.00562531884358
69120 	0.104153343176 	0.0517698516131 	0.00432849205083 	0.00562531884358
69159 	0.108481835227 	0.0204287894846 	0.00664956749838 	0.0036617641529
69635 	0.108481835227 	0.0240905536375 	0.00664956749838 	0.0036617641529
70005 	0.108481835227 	0.0277523177904 	0.00664956749838 	0.0036617641529
70229 	0.108481835227 	0.0314140819433 	0.00664956749838 	0.0036617641529
70970 	0.115131402725 	0.0204287894846 	0.00664956749838 	0.0036617641529
71105 	0.115131402725 	0.0240905536375 	0.00664956749838 	0.0036617641529
71119 	0.115131402725 	0.0277523177904 	0.00664956749838 	0.0036617641529
71389 	0.115131402725 	0.0314140819433 	0.00664956749838 	0.0036617641529
71577 	0.121780970224 	0.0204287894846 	0.00664956749838 	0.0036617641529
71689 	0.121780970224 	0.0240905536375 	0.00664956749838 	0.0036617641529
71742 	0.121780970224 	0.0277523177904 	0.00664956749838 	0.0036617641529
71892 	0.121780970224 	0.0314140819433 	0.00664956749838 	0.0036617641529
72321 	0.128430537722 	0.0204287894846 	0.00664956749838 	0.0036617641529
72743 	0.128430537722 	0.0240905536375 	0.00664956749838 	0.0036617641529
72775 	0.128430537722 	0.0277523177904 	0.00664956749838 	0.0036617641529
73127 	0.128430537722 	0.0314140819433 	0.00664956749838 	0.0036617641529
73300 	0.13508010522 	0.0204287894846 	0.00415597968649 	0.00585882264464
73602 	0.139236084907 	0.0204287894846 	0.00415597968649 	0.00585882264464
73822 	0.13508010522 	0.0262876121292 	0.00415597968649 	0.00585882264464
73859 	0.139236084907 	0.0262876121292 	0.00415597968649 	0.00585882264464
73885 	0.13508010522 	0.0321464347739 	0.00831195937297 	0.00292941132232
73915 	0.108481835227 	0.0350758460962 	0.00490925100466 	0.0049598498579
74142 	0.113391086231 	0.0350758460962 	0.00490925100466 	0.0049598498579
74250 	0.108481835227 	0.0400356959541 	0.00490925100466 	0.0049598498579
74407 	0.113391086231 	0.0400356959541 	0.00490925100466 	0.0049598498579
74825 	0.108481835227 	0.044995545812 	0.00490925100466 	0.0049598498579
74906 	0.113391086231 	0.044995545812 	0.00490925100466 	0.0049598498579
75770 	0.108481835227 	0.0499553956699 	0.00327283400311 	0.00743977478684
75784 	0.11175466923 	0.0499553956699 	0.00654566800621 	0.00371988739342
76717 	0.11175466923 	0.0536752830633 	0.00654566800621 	0.00371988739342
77165 	0.118300337236 	0.0350758460962 	0.00490925100466 	0.0049598498579
77349 	0.123209588241 	0.0350758460962 	0.00490925100466 	0.0049598498579
77615 	0.118300337236 	0.0400356959541 	0.00490925100466 	0.0049598498579
79019 	0.123209588241 	0.0400356959541 	0.00490925100466 	0.0049598498579
79263 	0.118300337236 	0.044995545812 	0.00490925100466 	0.0049598498579
79317 	0.123209588241 	0.044995545812 	0.00490925100466 	0.0049598498579
79847 	0.118300337236 	0.0499553956699 	0.00327283400311 	0.00743977478684
80488 	0.121573171239 	0.0499553956699 	0.00654566800621 	0.00371988739342
80514 	0.121573171239 	0.0536752830633 	0.00654566800621 	0.00371988739342
80567 	0.128118839245 	0.0350758460962 	0.00381830633696 	0.00637694981729
80724 	0.131937145582 	0.0350758460962 	0.00381830633696 	0.00637694981729
80777 	0.135755451919 	0.0350758460962 	0.00381830633696 	0.00637694981729
81199 	0.139573758256 	0.0350758460962 	0.00381830633696 	0.00637694981729
81248 	0.128118839245 	0.0414527959135 	0.00381830633696 	0.00637694981729
81259 	0.131937145582 	0.0414527959135 	0.00381830633696 	0.00637694981729
81358 	0.135755451919 	0.0414527959135 	0.00381830633696 	0.00637694981729
81711 	0.139573758256 	0.0414527959135 	0.00381830633696 	0.00637694981729
81910 	0.128118839245 	0.0478297457308 	0.00509107511594 	0.00478271236297
81922 	0.128118839245 	0.0526124580938 	0.00509107511594 	0.00478271236297
82071 	0.133209914361 	0.0478297457308 	0.00509107511594 	0.00478271236297
83018 	0.133209914361 	0.0526124580938 	0.00509107511594 	0.00478271236297
83224 	0.138300989477 	0.0478297457308 	0.00509107511595 	0.00478271236297
83482 	0.138300989477 	0.0526124580938 	0.00509107511595 	0.00478271236297
83485 	0.0 	0.0573951704567 	0.0051851173916 	0.00469596849191
83704 	0.0 	0.0620911389486 	0.0051851173916 	0.00469596849191
84083 	0.0051851173916 	0.0573951704567 	0.0051851173916 	0.00469596849191
84781 	0.0051851173916 	0.0620911389486 	0.0051851173916 	0.00469596849191
85094 	0.0103702347832 	0.0573951704567 	0.0051851173916 	0.00469596849191
85265 	0.0103702347832 	0.0620911389486 	0.0051851173916 	0.00469596849191
85385 	0.0155553521748 	0.0573951704567 	0.0077776760874 	0.00313064566128
86388 	0.0155553521748 	0.060525816118 	0.0038888380437 	0.00626129132255
86989 	0.0194441902185 	0.060525816118 	0.0038888380437 	0.00626129132255
87048 	0.0 	0.0667871074406 	0.0051851173916 	0.00469596849191
87265 	0.0 	0.0714830759325 	0.0051851173916 	0.00469596849191
87309 	0.0051851173916 	0.0667871074406 	0.0051851173916 	0.00469596849191
87793 	0.0051851173916 	0.0714830759325 	0.0051851173916 	0.00469596849191
87992 	0.0103702347832 	0.0667871074406 	0.0051851173916 	0.00469596849191
88138 	0.0103702347832 	0.0714830759325 	0.0051851173916 	0.00469596849191
88288 	0.0155553521748 	0.0667871074406 	0.0077776760874 	0.00313064566128
88551 	0.0155553521748 	0.0699177531018 	0.0038888380437 	0.00626129132255
88614 	0.0194441902185 	0.0699177531018 	0.0038888380437 	0.00626129132255
88898 	0.0 	0.0761790444244 	0.0051851173916 	0.00469596849191
89198 	0.0 	0.0808750129163 	0.0051851173916 	0.00469596849191
89264 	0.0051851173916 	0.0761790444244 	0.0051851173916 	0.00469596849191
89394 	0.0051851173916 	0.0808750129163 	0.0051851173916 	0.00469596849191
89462 	0.0103702347832 	0.0761790444244 	0.0051851173916 	0.00469596849191
89603 	0.0103702347832 	0.0808750129163 	0.0051851173916 	0.00469596849191
89957 	0.0155553521748 	0.0761790444244 	0.0077776760874 	0.00313064566128
89999 	0.0155553521748 	0.0793096900857 	0.0038888380437 	0.00626129132255
90001 	0.0194441902185 	0.0793096900857 	0.0038888380437 	0.00626129132255
90296 	0.0 	0.0855709814082 	0.0051851173916 	0.00469596849191
